url,datestr,id,frame,centroid,bbox
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023203.tif,2018-08-26,1040010042B46700,3023203,"(40.2099609375, -14.2822265625)","((40.166015625, -14.326171875), (40.166015625, -14.23828125), (40.25390625, -14.23828125), (40.25390625, -14.326171875), (40.166015625, -14.326171875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023210.tif,2018-08-26,1040010042B46700,3023210,"(40.2978515625, -14.3701171875)","((40.25390625, -14.4140625), (40.25390625, -14.326171875), (40.341796875, -14.326171875), (40.341796875, -14.4140625), (40.25390625, -14.4140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023212.tif,2018-08-26,1040010042B46700,3023212,"(40.2978515625, -14.2822265625)","((40.25390625, -14.326171875), (40.25390625, -14.23828125), (40.341796875, -14.23828125), (40.341796875, -14.326171875), (40.25390625, -14.326171875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023220.tif,2018-08-26,1040010042B46700,3023220,"(40.1220703125, -14.1943359375)","((40.078125, -14.23828125), (40.078125, -14.150390625), (40.166015625, -14.150390625), (40.166015625, -14.23828125), (40.078125, -14.23828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023221.tif,2018-08-26,1040010042B46700,3023221,"(40.2099609375, -14.1943359375)","((40.166015625, -14.23828125), (40.166015625, -14.150390625), (40.25390625, -14.150390625), (40.25390625, -14.23828125), (40.166015625, -14.23828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023222.tif,2018-08-26,1040010042B46700,3023222,"(40.1220703125, -14.1064453125)","((40.078125, -14.150390625), (40.078125, -14.0625), (40.166015625, -14.0625), (40.166015625, -14.150390625), (40.078125, -14.150390625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023223.tif,2018-08-26,1040010042B46700,3023223,"(40.2099609375, -14.1064453125)","((40.166015625, -14.150390625), (40.166015625, -14.0625), (40.25390625, -14.0625), (40.25390625, -14.150390625), (40.166015625, -14.150390625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023230.tif,2018-08-26,1040010042B46700,3023230,"(40.2978515625, -14.1943359375)","((40.25390625, -14.23828125), (40.25390625, -14.150390625), (40.341796875, -14.150390625), (40.341796875, -14.23828125), (40.25390625, -14.23828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3023232.tif,2018-08-26,1040010042B46700,3023232,"(40.2978515625, -14.1064453125)","((40.25390625, -14.150390625), (40.25390625, -14.0625), (40.341796875, -14.0625), (40.341796875, -14.150390625), (40.25390625, -14.150390625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201000.tif,2018-08-26,1040010042B46700,3201000,"(40.1220703125, -14.0185546875)","((40.078125, -14.0625), (40.078125, -13.974609375), (40.166015625, -13.974609375), (40.166015625, -14.0625), (40.078125, -14.0625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201001.tif,2018-08-26,1040010042B46700,3201001,"(40.2099609375, -14.0185546875)","((40.166015625, -14.0625), (40.166015625, -13.974609375), (40.25390625, -13.974609375), (40.25390625, -14.0625), (40.166015625, -14.0625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201002.tif,2018-08-26,1040010042B46700,3201002,"(40.1220703125, -13.9306640625)","((40.078125, -13.974609375), (40.078125, -13.88671875), (40.166015625, -13.88671875), (40.166015625, -13.974609375), (40.078125, -13.974609375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201003.tif,2018-08-26,1040010042B46700,3201003,"(40.2099609375, -13.9306640625)","((40.166015625, -13.974609375), (40.166015625, -13.88671875), (40.25390625, -13.88671875), (40.25390625, -13.974609375), (40.166015625, -13.974609375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201010.tif,2018-08-26,1040010042B46700,3201010,"(40.2978515625, -14.0185546875)","((40.25390625, -14.0625), (40.25390625, -13.974609375), (40.341796875, -13.974609375), (40.341796875, -14.0625), (40.25390625, -14.0625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201012.tif,2018-08-26,1040010042B46700,3201012,"(40.2978515625, -13.9306640625)","((40.25390625, -13.974609375), (40.25390625, -13.88671875), (40.341796875, -13.88671875), (40.341796875, -13.974609375), (40.25390625, -13.974609375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201020.tif,2018-08-26,1040010042B46700,3201020,"(40.1220703125, -13.8427734375)","((40.078125, -13.88671875), (40.078125, -13.798828125), (40.166015625, -13.798828125), (40.166015625, -13.88671875), (40.078125, -13.88671875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201021.tif,2018-08-26,1040010042B46700,3201021,"(40.2099609375, -13.8427734375)","((40.166015625, -13.88671875), (40.166015625, -13.798828125), (40.25390625, -13.798828125), (40.25390625, -13.88671875), (40.166015625, -13.88671875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201022.tif,2018-08-26,1040010042B46700,3201022,"(40.1220703125, -13.7548828125)","((40.078125, -13.798828125), (40.078125, -13.7109375), (40.166015625, -13.7109375), (40.166015625, -13.798828125), (40.078125, -13.798828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201023.tif,2018-08-26,1040010042B46700,3201023,"(40.2099609375, -13.7548828125)","((40.166015625, -13.798828125), (40.166015625, -13.7109375), (40.25390625, -13.7109375), (40.25390625, -13.798828125), (40.166015625, -13.798828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201030.tif,2018-08-26,1040010042B46700,3201030,"(40.2978515625, -13.8427734375)","((40.25390625, -13.88671875), (40.25390625, -13.798828125), (40.341796875, -13.798828125), (40.341796875, -13.88671875), (40.25390625, -13.88671875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201032.tif,2018-08-26,1040010042B46700,3201032,"(40.2978515625, -13.7548828125)","((40.25390625, -13.798828125), (40.25390625, -13.7109375), (40.341796875, -13.7109375), (40.341796875, -13.798828125), (40.25390625, -13.798828125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201200.tif,2018-08-26,1040010042B46700,3201200,"(40.1220703125, -13.6669921875)","((40.078125, -13.7109375), (40.078125, -13.623046875), (40.166015625, -13.623046875), (40.166015625, -13.7109375), (40.078125, -13.7109375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201201.tif,2018-08-26,1040010042B46700,3201201,"(40.2099609375, -13.6669921875)","((40.166015625, -13.7109375), (40.166015625, -13.623046875), (40.25390625, -13.623046875), (40.25390625, -13.7109375), (40.166015625, -13.7109375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201202.tif,2018-08-26,1040010042B46700,3201202,"(40.1220703125, -13.5791015625)","((40.078125, -13.623046875), (40.078125, -13.53515625), (40.166015625, -13.53515625), (40.166015625, -13.623046875), (40.078125, -13.623046875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201203.tif,2018-08-26,1040010042B46700,3201203,"(40.2099609375, -13.5791015625)","((40.166015625, -13.623046875), (40.166015625, -13.53515625), (40.25390625, -13.53515625), (40.25390625, -13.623046875), (40.166015625, -13.623046875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201210.tif,2018-08-26,1040010042B46700,3201210,"(40.2978515625, -13.6669921875)","((40.25390625, -13.7109375), (40.25390625, -13.623046875), (40.341796875, -13.623046875), (40.341796875, -13.7109375), (40.25390625, -13.7109375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201212.tif,2018-08-26,1040010042B46700,3201212,"(40.2978515625, -13.5791015625)","((40.25390625, -13.623046875), (40.25390625, -13.53515625), (40.341796875, -13.53515625), (40.341796875, -13.623046875), (40.25390625, -13.623046875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201220.tif,2018-08-26,1040010042B46700,3201220,"(40.1220703125, -13.4912109375)","((40.078125, -13.53515625), (40.078125, -13.447265625), (40.166015625, -13.447265625), (40.166015625, -13.53515625), (40.078125, -13.53515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201221.tif,2018-08-26,1040010042B46700,3201221,"(40.2099609375, -13.4912109375)","((40.166015625, -13.53515625), (40.166015625, -13.447265625), (40.25390625, -13.447265625), (40.25390625, -13.53515625), (40.166015625, -13.53515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201222.tif,2018-08-26,1040010042B46700,3201222,"(40.1220703125, -13.4033203125)","((40.078125, -13.447265625), (40.078125, -13.359375), (40.166015625, -13.359375), (40.166015625, -13.447265625), (40.078125, -13.447265625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201223.tif,2018-08-26,1040010042B46700,3201223,"(40.2099609375, -13.4033203125)","((40.166015625, -13.447265625), (40.166015625, -13.359375), (40.25390625, -13.359375), (40.25390625, -13.447265625), (40.166015625, -13.447265625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201230.tif,2018-08-26,1040010042B46700,3201230,"(40.2978515625, -13.4912109375)","((40.25390625, -13.53515625), (40.25390625, -13.447265625), (40.341796875, -13.447265625), (40.341796875, -13.53515625), (40.25390625, -13.53515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3201232.tif,2018-08-26,1040010042B46700,3201232,"(40.2978515625, -13.4033203125)","((40.25390625, -13.447265625), (40.25390625, -13.359375), (40.341796875, -13.359375), (40.341796875, -13.447265625), (40.25390625, -13.447265625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203000.tif,2018-08-26,1040010042B46700,3203000,"(40.1220703125, -13.3154296875)","((40.078125, -13.359375), (40.078125, -13.271484375), (40.166015625, -13.271484375), (40.166015625, -13.359375), (40.078125, -13.359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203001.tif,2018-08-26,1040010042B46700,3203001,"(40.2099609375, -13.3154296875)","((40.166015625, -13.359375), (40.166015625, -13.271484375), (40.25390625, -13.271484375), (40.25390625, -13.359375), (40.166015625, -13.359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203002.tif,2018-08-26,1040010042B46700,3203002,"(40.1220703125, -13.2275390625)","((40.078125, -13.271484375), (40.078125, -13.18359375), (40.166015625, -13.18359375), (40.166015625, -13.271484375), (40.078125, -13.271484375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203003.tif,2018-08-26,1040010042B46700,3203003,"(40.2099609375, -13.2275390625)","((40.166015625, -13.271484375), (40.166015625, -13.18359375), (40.25390625, -13.18359375), (40.25390625, -13.271484375), (40.166015625, -13.271484375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203010.tif,2018-08-26,1040010042B46700,3203010,"(40.2978515625, -13.3154296875)","((40.25390625, -13.359375), (40.25390625, -13.271484375), (40.341796875, -13.271484375), (40.341796875, -13.359375), (40.25390625, -13.359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203012.tif,2018-08-26,1040010042B46700,3203012,"(40.2978515625, -13.2275390625)","((40.25390625, -13.271484375), (40.25390625, -13.18359375), (40.341796875, -13.18359375), (40.341796875, -13.271484375), (40.25390625, -13.271484375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203020.tif,2018-08-26,1040010042B46700,3203020,"(40.1220703125, -13.1396484375)","((40.078125, -13.18359375), (40.078125, -13.095703125), (40.166015625, -13.095703125), (40.166015625, -13.18359375), (40.078125, -13.18359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203021.tif,2018-08-26,1040010042B46700,3203021,"(40.2099609375, -13.1396484375)","((40.166015625, -13.18359375), (40.166015625, -13.095703125), (40.25390625, -13.095703125), (40.25390625, -13.18359375), (40.166015625, -13.18359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203022.tif,2018-08-26,1040010042B46700,3203022,"(40.1220703125, -13.0517578125)","((40.078125, -13.095703125), (40.078125, -13.0078125), (40.166015625, -13.0078125), (40.166015625, -13.095703125), (40.078125, -13.095703125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203023.tif,2018-08-26,1040010042B46700,3203023,"(40.2099609375, -13.0517578125)","((40.166015625, -13.095703125), (40.166015625, -13.0078125), (40.25390625, -13.0078125), (40.25390625, -13.095703125), (40.166015625, -13.095703125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203030.tif,2018-08-26,1040010042B46700,3203030,"(40.2978515625, -13.1396484375)","((40.25390625, -13.18359375), (40.25390625, -13.095703125), (40.341796875, -13.095703125), (40.341796875, -13.18359375), (40.25390625, -13.18359375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203032.tif,2018-08-26,1040010042B46700,3203032,"(40.2978515625, -13.0517578125)","((40.25390625, -13.095703125), (40.25390625, -13.0078125), (40.341796875, -13.0078125), (40.341796875, -13.095703125), (40.25390625, -13.095703125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203200.tif,2018-08-26,1040010042B46700,3203200,"(40.1220703125, -12.9638671875)","((40.078125, -13.0078125), (40.078125, -12.919921875), (40.166015625, -12.919921875), (40.166015625, -13.0078125), (40.078125, -13.0078125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203201.tif,2018-08-26,1040010042B46700,3203201,"(40.2099609375, -12.9638671875)","((40.166015625, -13.0078125), (40.166015625, -12.919921875), (40.25390625, -12.919921875), (40.25390625, -13.0078125), (40.166015625, -13.0078125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-08-26/1040010042B46700/3203210.tif,2018-08-26,1040010042B46700,3203210,"(40.2978515625, -12.9638671875)","((40.25390625, -13.0078125), (40.25390625, -12.919921875), (40.341796875, -12.919921875), (40.341796875, -13.0078125), (40.25390625, -13.0078125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021211.tif,2018-10-03,10300100858D3A00,3021211,"(40.3857421875, -15.0732421875)","((40.341796875, -15.1171875), (40.341796875, -15.029296875), (40.4296875, -15.029296875), (40.4296875, -15.1171875), (40.341796875, -15.1171875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021213.tif,2018-10-03,10300100858D3A00,3021213,"(40.3857421875, -14.9853515625)","((40.341796875, -15.029296875), (40.341796875, -14.94140625), (40.4296875, -14.94140625), (40.4296875, -15.029296875), (40.341796875, -15.029296875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021231.tif,2018-10-03,10300100858D3A00,3021231,"(40.3857421875, -14.8974609375)","((40.341796875, -14.94140625), (40.341796875, -14.853515625), (40.4296875, -14.853515625), (40.4296875, -14.94140625), (40.341796875, -14.94140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021233.tif,2018-10-03,10300100858D3A00,3021233,"(40.3857421875, -14.8095703125)","((40.341796875, -14.853515625), (40.341796875, -14.765625), (40.4296875, -14.765625), (40.4296875, -14.853515625), (40.341796875, -14.853515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021300.tif,2018-10-03,10300100858D3A00,3021300,"(40.4736328125, -15.0732421875)","((40.4296875, -15.1171875), (40.4296875, -15.029296875), (40.517578125, -15.029296875), (40.517578125, -15.1171875), (40.4296875, -15.1171875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021301.tif,2018-10-03,10300100858D3A00,3021301,"(40.5615234375, -15.0732421875)","((40.517578125, -15.1171875), (40.517578125, -15.029296875), (40.60546875, -15.029296875), (40.60546875, -15.1171875), (40.517578125, -15.1171875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021302.tif,2018-10-03,10300100858D3A00,3021302,"(40.4736328125, -14.9853515625)","((40.4296875, -15.029296875), (40.4296875, -14.94140625), (40.517578125, -14.94140625), (40.517578125, -15.029296875), (40.4296875, -15.029296875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021303.tif,2018-10-03,10300100858D3A00,3021303,"(40.5615234375, -14.9853515625)","((40.517578125, -15.029296875), (40.517578125, -14.94140625), (40.60546875, -14.94140625), (40.60546875, -15.029296875), (40.517578125, -15.029296875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021320.tif,2018-10-03,10300100858D3A00,3021320,"(40.4736328125, -14.8974609375)","((40.4296875, -14.94140625), (40.4296875, -14.853515625), (40.517578125, -14.853515625), (40.517578125, -14.94140625), (40.4296875, -14.94140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021321.tif,2018-10-03,10300100858D3A00,3021321,"(40.5615234375, -14.8974609375)","((40.517578125, -14.94140625), (40.517578125, -14.853515625), (40.60546875, -14.853515625), (40.60546875, -14.94140625), (40.517578125, -14.94140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021322.tif,2018-10-03,10300100858D3A00,3021322,"(40.4736328125, -14.8095703125)","((40.4296875, -14.853515625), (40.4296875, -14.765625), (40.517578125, -14.765625), (40.517578125, -14.853515625), (40.4296875, -14.853515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3021323.tif,2018-10-03,10300100858D3A00,3021323,"(40.5615234375, -14.8095703125)","((40.517578125, -14.853515625), (40.517578125, -14.765625), (40.60546875, -14.765625), (40.60546875, -14.853515625), (40.517578125, -14.853515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023011.tif,2018-10-03,10300100858D3A00,3023011,"(40.3857421875, -14.7216796875)","((40.341796875, -14.765625), (40.341796875, -14.677734375), (40.4296875, -14.677734375), (40.4296875, -14.765625), (40.341796875, -14.765625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023013.tif,2018-10-03,10300100858D3A00,3023013,"(40.3857421875, -14.6337890625)","((40.341796875, -14.677734375), (40.341796875, -14.58984375), (40.4296875, -14.58984375), (40.4296875, -14.677734375), (40.341796875, -14.677734375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023031.tif,2018-10-03,10300100858D3A00,3023031,"(40.3857421875, -14.5458984375)","((40.341796875, -14.58984375), (40.341796875, -14.501953125), (40.4296875, -14.501953125), (40.4296875, -14.58984375), (40.341796875, -14.58984375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023033.tif,2018-10-03,10300100858D3A00,3023033,"(40.3857421875, -14.4580078125)","((40.341796875, -14.501953125), (40.341796875, -14.4140625), (40.4296875, -14.4140625), (40.4296875, -14.501953125), (40.341796875, -14.501953125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023100.tif,2018-10-03,10300100858D3A00,3023100,"(40.4736328125, -14.7216796875)","((40.4296875, -14.765625), (40.4296875, -14.677734375), (40.517578125, -14.677734375), (40.517578125, -14.765625), (40.4296875, -14.765625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023101.tif,2018-10-03,10300100858D3A00,3023101,"(40.5615234375, -14.7216796875)","((40.517578125, -14.765625), (40.517578125, -14.677734375), (40.60546875, -14.677734375), (40.60546875, -14.765625), (40.517578125, -14.765625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023102.tif,2018-10-03,10300100858D3A00,3023102,"(40.4736328125, -14.6337890625)","((40.4296875, -14.677734375), (40.4296875, -14.58984375), (40.517578125, -14.58984375), (40.517578125, -14.677734375), (40.4296875, -14.677734375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023103.tif,2018-10-03,10300100858D3A00,3023103,"(40.5615234375, -14.6337890625)","((40.517578125, -14.677734375), (40.517578125, -14.58984375), (40.60546875, -14.58984375), (40.60546875, -14.677734375), (40.517578125, -14.677734375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023120.tif,2018-10-03,10300100858D3A00,3023120,"(40.4736328125, -14.5458984375)","((40.4296875, -14.58984375), (40.4296875, -14.501953125), (40.517578125, -14.501953125), (40.517578125, -14.58984375), (40.4296875, -14.58984375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023121.tif,2018-10-03,10300100858D3A00,3023121,"(40.5615234375, -14.5458984375)","((40.517578125, -14.58984375), (40.517578125, -14.501953125), (40.60546875, -14.501953125), (40.60546875, -14.58984375), (40.517578125, -14.58984375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023122.tif,2018-10-03,10300100858D3A00,3023122,"(40.4736328125, -14.4580078125)","((40.4296875, -14.501953125), (40.4296875, -14.4140625), (40.517578125, -14.4140625), (40.517578125, -14.501953125), (40.4296875, -14.501953125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10300100858D3A00/3023123.tif,2018-10-03,10300100858D3A00,3023123,"(40.5615234375, -14.4580078125)","((40.517578125, -14.501953125), (40.517578125, -14.4140625), (40.60546875, -14.4140625), (40.60546875, -14.501953125), (40.517578125, -14.501953125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021212.tif,2018-10-03,10400100411E1400,3021212,"(40.2978515625, -14.9853515625)","((40.25390625, -15.029296875), (40.25390625, -14.94140625), (40.341796875, -14.94140625), (40.341796875, -15.029296875), (40.25390625, -15.029296875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021213.tif,2018-10-03,10400100411E1400,3021213,"(40.3857421875, -14.9853515625)","((40.341796875, -15.029296875), (40.341796875, -14.94140625), (40.4296875, -14.94140625), (40.4296875, -15.029296875), (40.341796875, -15.029296875))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021230.tif,2018-10-03,10400100411E1400,3021230,"(40.2978515625, -14.8974609375)","((40.25390625, -14.94140625), (40.25390625, -14.853515625), (40.341796875, -14.853515625), (40.341796875, -14.94140625), (40.25390625, -14.94140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021231.tif,2018-10-03,10400100411E1400,3021231,"(40.3857421875, -14.8974609375)","((40.341796875, -14.94140625), (40.341796875, -14.853515625), (40.4296875, -14.853515625), (40.4296875, -14.94140625), (40.341796875, -14.94140625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021232.tif,2018-10-03,10400100411E1400,3021232,"(40.2978515625, -14.8095703125)","((40.25390625, -14.853515625), (40.25390625, -14.765625), (40.341796875, -14.765625), (40.341796875, -14.853515625), (40.25390625, -14.853515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3021233.tif,2018-10-03,10400100411E1400,3021233,"(40.3857421875, -14.8095703125)","((40.341796875, -14.853515625), (40.341796875, -14.765625), (40.4296875, -14.765625), (40.4296875, -14.853515625), (40.341796875, -14.853515625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023010.tif,2018-10-03,10400100411E1400,3023010,"(40.2978515625, -14.7216796875)","((40.25390625, -14.765625), (40.25390625, -14.677734375), (40.341796875, -14.677734375), (40.341796875, -14.765625), (40.25390625, -14.765625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023011.tif,2018-10-03,10400100411E1400,3023011,"(40.3857421875, -14.7216796875)","((40.341796875, -14.765625), (40.341796875, -14.677734375), (40.4296875, -14.677734375), (40.4296875, -14.765625), (40.341796875, -14.765625))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023012.tif,2018-10-03,10400100411E1400,3023012,"(40.2978515625, -14.6337890625)","((40.25390625, -14.677734375), (40.25390625, -14.58984375), (40.341796875, -14.58984375), (40.341796875, -14.677734375), (40.25390625, -14.677734375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023013.tif,2018-10-03,10400100411E1400,3023013,"(40.3857421875, -14.6337890625)","((40.341796875, -14.677734375), (40.341796875, -14.58984375), (40.4296875, -14.58984375), (40.4296875, -14.677734375), (40.341796875, -14.677734375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023030.tif,2018-10-03,10400100411E1400,3023030,"(40.2978515625, -14.5458984375)","((40.25390625, -14.58984375), (40.25390625, -14.501953125), (40.341796875, -14.501953125), (40.341796875, -14.58984375), (40.25390625, -14.58984375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023031.tif,2018-10-03,10400100411E1400,3023031,"(40.3857421875, -14.5458984375)","((40.341796875, -14.58984375), (40.341796875, -14.501953125), (40.4296875, -14.501953125), (40.4296875, -14.58984375), (40.341796875, -14.58984375))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023032.tif,2018-10-03,10400100411E1400,3023032,"(40.2978515625, -14.4580078125)","((40.25390625, -14.501953125), (40.25390625, -14.4140625), (40.341796875, -14.4140625), (40.341796875, -14.501953125), (40.25390625, -14.501953125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10400100411E1400/3023033.tif,2018-10-03,10400100411E1400,3023033,"(40.3857421875, -14.4580078125)","((40.341796875, -14.501953125), (40.341796875, -14.4140625), (40.4296875, -14.4140625), (40.4296875, -14.501953125), (40.341796875, -14.501953125))"
https://opendata.digitalglobe.com/cyclone-kenneth/pre-event/2018-10-03/10500100126DF900/3021200.tif,2018-10-03,10500100126DF900,3021200,"(40.1220703125, -15.0732421875)","((40.078125, -15.1171875), (40.078125, -15.029296875), (40.166015625, -15.029296875), (40.166015625, -15.1171875), (40.078125, -15.1171875))"
